naics,naics_title,short_title,short_label,full_label,match_level,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp,labor_productivity,revenue_per_worker
311111,Dog and Cat Food Manufacturing,Dog & Cat Food Mfg,311111 | Dog & Cat Food Mfg,311111 - Dog and Cat Food Manufacturing,exact,2015,5649.8,1400.9,4248.9,584.0,342.41212121212124,16.5,12.5,4.0,1008.6,29.7,740.0,12361.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,626.4,1370.0484848484848
336390,Other Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Mfg,336390 | Other Motor Vehicle Parts Mfg,336390 - Other Motor Vehicle Parts Manufacturing,exact,2016,20056.6,5775.3,14281.4,1947.6,145.65432098765433,137.7,105.8,31.89999999999999,6754.4,217.7,4531.2,47455.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,154.5388525780683,498.8133623819899
336411,Aircraft Manufacturing,Aircraft Mfg,336411 | Aircraft Mfg,336411 - Aircraft Manufacturing,exact,2015,21332.3,11181.2,10151.1,1272.1,126.97797619047618,168.0,95.5,72.5,15934.2,178.1,8308.4,69816.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,396.535119047619,778.2011904761905
336411,Aircraft Manufacturing,Aircraft Mfg,336411 | Aircraft Mfg,336411 - Aircraft Manufacturing,exact,2016,21522.2,11254.6,10267.6,1467.6,127.8799762329174,168.3,94.3,74.00000000000001,16041.1,166.0,8081.1,66986.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,335.94890077243014,764.9792038027332
336412,Aircraft Engine and Engine Parts Manufacturing,Aircraft Engine & Engine Parts Mfg,336412 | Aircraft Engine & Engine Parts Mfg,336412 - Aircraft Engine and Engine Parts Manufacturing,exact,2015,9348.6,2867.6,6481.0,1259.7,122.84625492772669,76.1,45.5,30.599999999999994,5672.0,95.8,2835.8,17686.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,323.3942181340342,551.9632063074902
336412,Aircraft Engine and Engine Parts Manufacturing,Aircraft Engine & Engine Parts Mfg,336412 | Aircraft Engine & Engine Parts Mfg,336412 - Aircraft Engine and Engine Parts Manufacturing,exact,2016,9781.9,2900.7,6881.2,1265.3,130.25166444740347,75.1,43.2,31.89999999999999,5631.1,89.7,2724.9,18503.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,324.8908122503329,565.0705725699069
336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Other Aircraft Parts & Auxiliary Equi...,336413 | Other Aircraft Parts & Auxiliary Equi...,336413 - Other Aircraft Parts and Auxiliary Equipment Manufacturing,exact,2015,13950.3,4505.4,9445.0,1396.6,129.6496282527881,107.6,69.4,38.19999999999999,7953.4,142.6,4112.8,16368.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,201.07620817843866,349.26301115241637
336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Other Aircraft Parts & Auxiliary Equi...,336413 | Other Aircraft Parts & Auxiliary Equi...,336413 - Other Aircraft Parts and Auxiliary Equipment Manufacturing,exact,2016,14534.6,4520.1,10014.5,1247.9,133.83609576427256,108.6,69.4,39.19999999999999,7748.5,124.8,4090.1,16912.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,181.4217311233886,338.38950276243094
336414,Guided Missile and Space Vehicle Manufacturing,Guided Missile & Space Vehicle Mfg,336414 | Guided Missile & Space Vehicle Mfg,336414 - Guided Missile and Space Vehicle Manufacturing,exact,2015,7868.9,4546.4,3322.5,319.9,157.6933867735471,49.9,19.8,30.099999999999998,5677.2,33.8,1259.6,8732.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,261.20841683366734,417.4488977955912
336414,Guided Missile and Space Vehicle Manufacturing,Guided Missile & Space Vehicle Mfg,336414 | Guided Missile & Space Vehicle Mfg,336414 - Guided Missile and Space Vehicle Manufacturing,exact,2016,7703.8,4563.3,3140.5,494.2,153.4621513944223,50.2,19.7,30.500000000000004,5653.8,35.0,1296.1,8524.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,252.52788844621512,425.4621513944223
336510,Railroad Rolling Stock Manufacturing,Railroad Rolling Stock Mfg,336510 | Railroad Rolling Stock Mfg,336510 - Railroad Rolling Stock Manufacturing,exact,2015,3260.3,1158.8,2101.5,334.4,97.3223880597015,33.5,24.9,8.600000000000001,1852.7,47.9,1193.5,15992.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,180.19104477611938,665.9164179104478
336611,Ship Building and Repairing,Ship Building & Repairing,336611 | Ship Building & Repairing,336611 - Ship Building and Repairing,exact,2015,8151.0,4385.4,3765.6,737.5,80.14749262536873,101.7,65.5,36.2,6389.8,134.2,3638.4,8108.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,163.88397246804325,243.6096361848574
336611,Ship Building and Repairing,Ship Building & Repairing,336611 | Ship Building & Repairing,336611 - Ship Building and Repairing,exact,2016,8450.1,4473.0,3977.1,673.5,89.1360759493671,94.8,57.8,37.0,6090.0,119.7,3299.3,7429.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,170.69725738396625,249.0654008438819
337110,Wood Kitchen Cabinet and Countertop Manufacturing,Wood Kitchen Cabinet & Countertop Mfg,337110 | Wood Kitchen Cabinet & Countertop Mfg,337110 - Wood Kitchen Cabinet and Countertop Manufacturing,exact,2015,3694.4,1377.8,2316.5,266.9,42.51323360184119,86.9,67.8,19.10000000000001,3421.2,134.8,2388.7,5858.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,96.46950517836594,163.4856156501726
337110,Wood Kitchen Cabinet and Countertop Manufacturing,Wood Kitchen Cabinet & Countertop Mfg,337110 | Wood Kitchen Cabinet & Countertop Mfg,337110 - Wood Kitchen Cabinet and Countertop Manufacturing,exact,2016,3655.9,1378.6,2277.3,243.0,41.78171428571429,87.5,68.4,19.099999999999994,3511.4,133.4,2476.0,5863.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,100.51771428571428,167.52228571428572
339112,Surgical and Medical Instrument Manufacturing,Surgical & Med Instrument Mfg,339112 | Surgical & Med Instrument Mfg,339112 - Surgical and Medical Instrument Manufacturing,exact,2015,13080.9,3668.0,9413.0,1135.4,131.07114228456913,99.8,59.5,40.3,6726.1,124.2,2669.4,12932.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,272.69739478957916,401.3697394789579
339112,Surgical and Medical Instrument Manufacturing,Surgical & Med Instrument Mfg,339112 | Surgical & Med Instrument Mfg,339112 - Surgical and Medical Instrument Manufacturing,exact,2016,13331.2,3734.1,9597.1,1050.5,131.21259842519686,101.6,61.4,40.199999999999996,6910.6,128.0,2773.7,13162.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,274.9891732283465,402.3622047244095
339113,Surgical Appliance and Supplies Manufacturing,Surgical Appliance & Supp Mfg,339113 | Surgical Appliance & Supp Mfg,339113 - Surgical Appliance and Supplies Manufacturing,exact,2015,11825.5,3690.1,8135.4,703.2,145.27641277641277,81.4,47.0,34.400000000000006,5486.4,89.2,1744.8,13336.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,267.3157248157248,427.6081081081081
339113,Surgical Appliance and Supplies Manufacturing,Surgical Appliance & Supp Mfg,339113 | Surgical Appliance & Supp Mfg,339113 - Surgical Appliance and Supplies Manufacturing,exact,2016,11636.3,3733.9,7902.4,780.2,145.63579474342927,79.9,45.1,34.800000000000004,5768.6,86.6,1744.9,13467.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,275.4605757196495,441.7309136420526
339950,Sign Manufacturing,Sign Mfg,339950 | Sign Mfg,339950 - Sign Manufacturing,exact,2015,2630.8,831.2,1799.6,253.6,38.688235294117646,68.0,36.7,31.299999999999997,3451.2,74.8,1439.3,5172.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,113.18382352941177,187.78823529411764
339950,Sign Manufacturing,Sign Mfg,339950 | Sign Mfg,339950 - Sign Manufacturing,exact,2016,2657.2,824.8,1832.4,285.1,37.690780141843966,70.5,39.0,31.5,3614.6,77.7,1539.7,5368.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,115.84255319148936,191.20709219858156
339999,All Other Miscellaneous Manufacturing,All Other Misc Mfg,339999 | All Other Misc Mfg,339999 - All Other Miscellaneous Manufacturing,exact,2015,5310.3,1275.9,4034.4,453.6,90.77435897435898,58.5,34.6,23.9,2738.9,66.7,1190.0,5018.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,151.85641025641027,236.71965811965813
339999,All Other Miscellaneous Manufacturing,All Other Misc Mfg,339999 | All Other Misc Mfg,339999 - All Other Miscellaneous Manufacturing,exact,2016,5329.1,1298.8,4030.3,313.3,93.16608391608392,57.2,34.3,22.900000000000006,2807.3,65.7,1255.5,4981.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,157.24825174825176,244.71503496503496
