naics,naics_title,short_title,short_label,full_label,match_level,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp,labor_productivity,revenue_per_worker
321912,"Cut Stock, Resawing Lumber, and Planing","Cut Stock, Resawing Lumber, & Planing","321912 | Cut Stock, Resawing Lumber, & Planing","321912 - Cut Stock, Resawing Lumber, and Planing",exact,2016,2177.5,879.6,1297.9,173.2,93.45493562231759,23.3,19.4,3.900000000000002,942.3,40.0,687.1,3791.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,118.12017167381973,279.54935622317595
321918,Other Millwork (including Flooring),Other Millwork (including Flooring),321918 | Other Millwork (including Flooring),321918 - Other Millwork (including Flooring),exact,2015,1771.4,603.0,1168.4,234.3,60.66438356164384,29.2,23.7,5.5,1090.5,48.1,776.4,3867.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,102.42123287671232,234.12328767123287
321918,Other Millwork (including Flooring),Other Millwork (including Flooring),321918 | Other Millwork (including Flooring),321918 - Other Millwork (including Flooring),exact,2016,1842.2,610.5,1231.7,207.9,61.0,30.2,24.6,5.599999999999998,1177.3,48.6,833.9,3821.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,102.43377483443709,228.99337748344374
321920,Wood Container and Pallet Manufacturing,Wood Container & Pallet Mfg,321920 | Wood Container & Pallet Mfg,321920 - Wood Container and Pallet Manufacturing,exact,2015,2151.7,894.4,1257.3,286.6,40.21869158878504,53.5,43.1,10.399999999999999,1773.3,86.0,1286.0,5279.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,76.44672897196261,173.89158878504674
321920,Wood Container and Pallet Manufacturing,Wood Container & Pallet Mfg,321920 | Wood Container & Pallet Mfg,321920 - Wood Container and Pallet Manufacturing,exact,2016,2238.2,897.6,1340.6,298.8,41.06788990825688,54.5,43.1,11.399999999999999,1903.4,84.1,1343.7,5398.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,72.58348623853212,170.40550458715597
321991,Manufactured Home (Mobile Home) Manufacturing,Manufactured Home (Mobile Home) Mfg,321991 | Manufactured Home (Mobile Home) Mfg,321991 - Manufactured Home (Mobile Home) Manufacturing,exact,2015,2524.5,1887.7,636.8,28.2,123.14634146341463,20.5,17.0,3.5,772.4,38.9,542.4,2283.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,88.73170731707317,200.20000000000002
321991,Manufactured Home (Mobile Home) Manufacturing,Manufactured Home (Mobile Home) Mfg,321991 | Manufactured Home (Mobile Home) Mfg,321991 - Manufactured Home (Mobile Home) Manufacturing,exact,2016,2443.3,1859.3,583.9,40.2,107.1622807017544,22.8,18.8,4.0,830.9,43.2,598.3,2767.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,103.12280701754385,224.4078947368421
321992,Prefabricated Wood Building Manufacturing,Prefabricated Wood Building Mfg,321992 | Prefabricated Wood Building Mfg,321992 - Prefabricated Wood Building Manufacturing,exact,2015,1026.1,655.0,371.1,49.2,65.77564102564102,15.6,10.5,5.1,606.5,20.4,347.7,1749.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,90.4551282051282,201.49358974358975
321992,Prefabricated Wood Building Manufacturing,Prefabricated Wood Building Mfg,321992 | Prefabricated Wood Building Mfg,321992 - Prefabricated Wood Building Manufacturing,exact,2016,1007.5,645.0,362.5,45.3,64.58333333333333,15.6,10.6,5.0,688.2,21.3,381.3,1849.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,87.41025641025641,205.1923076923077
321999,All Other Miscellaneous Wood Product Manufacturing,All Other Misc Wood Prod Mfg,321999 | All Other Misc Wood Prod Mfg,321999 - All Other Miscellaneous Wood Product Manufacturing,exact,2015,2568.3,865.2,1703.1,193.2,92.38489208633094,27.8,21.4,6.400000000000002,1024.5,40.9,686.6,3275.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,105.10071942446044,221.19064748201438
321999,All Other Miscellaneous Wood Product Manufacturing,All Other Misc Wood Prod Mfg,321999 | All Other Misc Wood Prod Mfg,321999 - All Other Miscellaneous Wood Product Manufacturing,exact,2016,2541.2,856.9,1684.3,348.3,83.04575163398692,30.6,23.9,6.700000000000003,1153.5,44.0,785.7,3463.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,104.54575163398692,216.16993464052288
322110,Pulp Mills,Pulp Mills,322110 | Pulp Mills,322110 - Pulp Mills,exact,2015,7240.8,2262.3,4978.5,404.0,872.3855421686746,8.3,6.8,1.5000000000000009,707.0,15.8,552.9,3045.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,379.39759036144574,744.8795180722891
322110,Pulp Mills,Pulp Mills,322110 | Pulp Mills,322110 - Pulp Mills,exact,2016,7203.3,2225.3,4978.0,453.5,900.4125,8.0,6.4,1.5999999999999996,671.0,14.4,518.1,2761.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,346.1375,687.6375
322121,Paper MillsT,Paper MillsT,322121 | Paper MillsT,322121 - Paper MillsT,prefix_5_digit,2015,37967.2,10805.1,27162.1,2341.0,667.261862917399,56.9,45.8,11.100000000000001,4125.4,98.3,3160.9,20573.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,385.73813708260104,748.0826010544816
322121,Paper MillsT,Paper MillsT,322121 | Paper MillsT,322121 - Paper MillsT,prefix_5_digit,2016,37539.1,10659.6,26879.5,1938.4,683.7723132969035,54.9,43.9,11.0,4042.5,94.9,3097.0,19379.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,383.3588342440802,736.1001821493625
322122,Paper MillsT,Paper MillsT,322122 | Paper MillsT,322122 - Paper MillsT,prefix_5_digit,2015,4605.7,1663.4,2942.3,167.1,2093.4999999999995,2.2,1.7,0.5000000000000002,183.4,4.0,138.7,982.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,339.5454545454545,799.8181818181818
322122,Paper MillsT,Paper MillsT,322122 | Paper MillsT,322122 - Paper MillsT,prefix_5_digit,2016,4405.1,1629.6,2775.5,128.5,2318.4736842105267,1.9,1.5,0.3999999999999999,157.0,3.4,120.0,871.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,348.05263157894734,802.842105263158
322130,Paperboard Mills,Paperbd Mills,322130 | Paperbd Mills,322130 - Paperboard Mills,exact,2015,21083.7,5479.4,15604.3,2033.9,611.1217391304348,34.5,26.7,7.800000000000001,2800.1,59.7,2106.0,12334.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,511.90434782608696,868.5739130434782
322130,Paperboard Mills,Paperbd Mills,322130 | Paperbd Mills,322130 - Paperboard Mills,exact,2016,21455.2,5466.6,15988.5,2232.1,625.5160349854228,34.3,26.2,8.099999999999998,2769.7,59.2,2094.0,12045.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,493.9008746355685,845.3790087463558
322211,Corrugated and Solid Fiber Box Manufacturing,Corrugated & Solid Fiber Box Mfg,322211 | Corrugated & Solid Fiber Box Mfg,322211 - Corrugated and Solid Fiber Box Manufacturing,exact,2015,13007.5,3149.7,9857.8,1447.3,168.27296248382925,77.3,58.2,19.099999999999994,4638.8,117.9,2841.6,25499.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,173.63906856403622,503.1125485122898
322211,Corrugated and Solid Fiber Box Manufacturing,Corrugated & Solid Fiber Box Mfg,322211 | Corrugated & Solid Fiber Box Mfg,322211 - Corrugated and Solid Fiber Box Manufacturing,exact,2016,13320.7,3275.7,10045.0,1277.7,170.12388250319287,78.3,59.0,19.299999999999997,4711.2,121.3,2932.7,25390.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,180.56194125159644,503.91570881226056
322212,Folding Paperboard Box Manufacturing,Folding Paperbd Box Mfg,322212 | Folding Paperbd Box Mfg,322212 - Folding Paperboard Box Manufacturing,exact,2015,4763.3,1299.3,3464.0,425.8,122.13589743589743,39.0,30.2,8.8,2100.9,63.2,1381.7,8205.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,140.7846153846154,351.33846153846156
322212,Folding Paperboard Box Manufacturing,Folding Paperbd Box Mfg,322212 | Folding Paperbd Box Mfg,322212 - Folding Paperboard Box Manufacturing,exact,2016,4810.9,1291.5,3519.4,467.0,125.61096605744126,38.3,29.7,8.599999999999998,2078.5,62.6,1385.6,8434.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,147.31853785900785,367.78851174934726
322219,Other Paperboard Container Manufacturing,Other Paperbd Container Mfg,322219 | Other Paperbd Container Mfg,322219 - Other Paperboard Container Manufacturing,exact,2015,2968.7,1039.8,1928.9,318.9,141.36666666666665,21.0,18.0,3.0,975.1,37.3,730.1,4549.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,170.51904761904763,385.8285714285714
322219,Other Paperboard Container Manufacturing,Other Paperbd Container Mfg,322219 | Other Paperbd Container Mfg,322219 - Other Paperboard Container Manufacturing,exact,2016,3041.4,1038.2,2003.2,224.2,138.87671232876713,21.9,18.7,3.1999999999999993,1027.3,38.5,763.0,4654.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,165.67579908675802,376.91324200913243
322220,Paper Bag and Coated and Treated Paper Manufacturing,Paper Bag & Coated & Treated Paper Mfg,322220 | Paper Bag & Coated & Treated Paper Mfg,322220 - Paper Bag and Coated and Treated Paper Manufacturing,exact,2015,8044.7,2441.3,5603.4,544.3,176.8065934065934,45.5,34.1,11.399999999999999,2600.0,71.4,1585.7,11642.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,209.0307692307692,464.7912087912088
322220,Paper Bag and Coated and Treated Paper Manufacturing,Paper Bag & Coated & Treated Paper Mfg,322220 | Paper Bag & Coated & Treated Paper Mfg,322220 - Paper Bag and Coated and Treated Paper Manufacturing,exact,2016,7971.7,2451.8,5519.9,525.2,174.43544857768052,45.7,34.5,11.200000000000003,2627.2,71.6,1615.1,11227.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,204.98030634573303,452.08752735229757
322230,Stationery Product Manufacturing,Stationery Prod Mfg,322230 | Stationery Prod Mfg,322230 - Stationery Product Manufacturing,exact,2015,2200.1,957.7,1242.3,93.1,127.17341040462426,17.3,13.1,4.200000000000001,821.1,27.2,525.5,4210.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,131.5722543352601,373.49710982658956
322230,Stationery Product Manufacturing,Stationery Prod Mfg,322230 | Stationery Prod Mfg,322230 - Stationery Product Manufacturing,exact,2016,2131.5,933.0,1198.5,79.3,129.1818181818182,16.5,12.6,3.9000000000000004,792.9,26.2,514.4,4070.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,133.71515151515152,381.2909090909091
322291,Sanitary Paper Product Manufacturing,Sanitary Paper Prod Mfg,322291 | Sanitary Paper Prod Mfg,322291 - Sanitary Paper Product Manufacturing,exact,2015,6076.3,1374.7,4701.6,644.8,359.5443786982249,16.9,13.4,3.4999999999999982,970.9,29.1,658.2,6063.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,332.3905325443787,689.9940828402367
322291,Sanitary Paper Product Manufacturing,Sanitary Paper Prod Mfg,322291 | Sanitary Paper Prod Mfg,322291 - Sanitary Paper Product Manufacturing,exact,2016,6268.2,1382.2,4886.0,596.1,364.43023255813955,17.2,13.5,3.6999999999999993,1015.0,29.6,689.7,5836.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,325.5755813953488,664.9127906976745
322299,All Other Converted Paper Product Manufacturing,All Other Converted Paper Prod Mfg,322299 | All Other Converted Paper Prod Mfg,322299 - All Other Converted Paper Product Manufacturing,exact,2015,2251.7,697.8,1553.9,116.6,148.13815789473685,15.2,11.6,3.5999999999999996,764.4,23.7,476.5,2503.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,156.4078947368421,321.14473684210526
322299,All Other Converted Paper Product Manufacturing,All Other Converted Paper Prod Mfg,322299 | All Other Converted Paper Prod Mfg,322299 - All Other Converted Paper Product Manufacturing,exact,2016,2215.4,689.8,1525.6,125.7,138.4625,16.0,12.2,3.8000000000000007,796.5,24.7,507.3,2613.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,153.975,315.39375
323111,Commercial Printing (except Screen and Books),Commercial Print (except Screen & Books),323111 | Commercial Print (except Screen & Books),323111 - Commercial Printing (except Screen and Books),exact,2015,33582.9,8970.9,24612.0,1834.6,106.40969581749049,315.6,221.4,94.20000000000002,16189.5,448.1,9920.7,27832.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,121.33079847908745,209.5516476552598
323111,Commercial Printing (except Screen and Books),Commercial Print (except Screen & Books),323111 | Commercial Print (except Screen & Books),323111 - Commercial Printing (except Screen and Books),exact,2016,32416.8,8861.0,23555.8,2062.6,101.9075762338887,318.1,224.0,94.10000000000002,16647.9,445.5,10259.8,27844.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,124.83935869223514,212.15844074190505
323113,Commercial Screen Printing,Commercial Screen Print,323113 | Commercial Screen Print,323113 - Commercial Screen Printing,exact,2015,2943.1,896.5,2046.7,119.7,55.01121495327103,53.5,36.9,16.6,1944.7,70.3,1103.9,3355.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,80.57009345794393,143.7644859813084
323113,Commercial Screen Printing,Commercial Screen Print,323113 | Commercial Screen Print,323113 - Commercial Screen Printing,exact,2016,2808.9,883.9,1925.1,151.1,51.44505494505495,54.6,37.8,16.800000000000004,2024.8,70.4,1158.5,3288.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,83.92124542124543,143.77472527472528
323117,Books Printing,Books Print,323117 | Books Print,323117 - Books Printing,exact,2015,2116.8,598.5,1518.3,119.5,105.31343283582089,20.1,15.9,4.200000000000001,929.7,31.9,675.0,1534.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,113.43781094527363,190.0049751243781
323117,Books Printing,Books Print,323117 | Books Print,323117 - Books Printing,exact,2016,2048.7,587.9,1460.9,112.1,98.97101449275362,20.7,16.6,4.099999999999998,971.7,33.1,712.8,1560.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,116.08212560386474,192.24154589371983
323120,Support Activities for Printing,Support Activities for Print,323120 | Support Activities for Print,323120 - Support Activities for Printing,exact,2015,2262.7,823.1,1439.6,96.3,95.87711864406778,23.6,17.1,6.5,1211.2,33.6,737.4,906.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,105.79661016949153,144.25
323120,Support Activities for Printing,Support Activities for Print,323120 | Support Activities for Print,323120 - Support Activities for Printing,exact,2016,2157.6,808.5,1349.1,91.3,94.21834061135371,22.9,16.7,6.199999999999999,1156.3,32.4,724.0,895.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,107.98689956331879,147.39737991266378
324110,Petroleum Refineries,Petroleum Refineries,324110 | Petroleum Refineries,324110 - Petroleum Refineries,exact,2015,187513.6,47548.2,139965.4,14218.9,2907.187596899225,64.5,39.3,25.200000000000003,7811.0,89.6,4126.2,371196.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,1330.7131782945737,7195.503875968992
324110,Petroleum Refineries,Petroleum Refineries,324110 | Petroleum Refineries,324110 - Petroleum Refineries,exact,2016,191465.6,50169.1,141296.5,12495.5,2950.1633281972263,64.9,39.0,25.900000000000006,7977.2,89.5,4348.0,322447.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,1059.437596302003,5982.4699537750375
324121,Asphalt Paving Mixture and Block Manufacturing,Asphalt Paving Mixture & Block Mfg,324121 | Asphalt Paving Mixture & Block Mfg,324121 - Asphalt Paving Mixture and Block Manufacturing,exact,2015,3702.2,737.8,2964.5,224.8,253.5753424657534,14.6,11.4,3.1999999999999993,847.5,22.5,614.3,9027.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,303.87671232876716,927.5958904109589
324121,Asphalt Paving Mixture and Block Manufacturing,Asphalt Paving Mixture & Block Mfg,324121 | Asphalt Paving Mixture & Block Mfg,324121 - Asphalt Paving Mixture and Block Manufacturing,exact,2016,3682.8,735.6,2947.2,341.5,234.57324840764335,15.7,12.0,3.6999999999999993,954.9,23.3,699.4,7298.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,345.68152866242036,800.4203821656051
324122,Asphalt Shingle and Coating Materials Manufacturing,Asphalt Shingle & Coating Materials Mfg,324122 | Asphalt Shingle & Coating Materials Mfg,324122 - Asphalt Shingle and Coating Materials Manufacturing,exact,2015,3061.9,645.2,2416.8,162.5,356.0348837209303,8.6,6.6,2.0,602.3,14.3,411.2,5171.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,458.62790697674416,1084.2325581395348
324122,Asphalt Shingle and Coating Materials Manufacturing,Asphalt Shingle & Coating Materials Mfg,324122 | Asphalt Shingle & Coating Materials Mfg,324122 - Asphalt Shingle and Coating Materials Manufacturing,exact,2016,3064.9,639.9,2425.0,645.5,340.5444444444445,9.0,6.8,2.2,673.7,15.5,475.6,5098.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,521.0222222222222,1085.2444444444445
324191,Petroleum Lubricating Oil and Grease Manufacturing,Petroleum Lubricating Oil & Grease Mfg,324191 | Petroleum Lubricating Oil & Grease Mfg,324191 - Petroleum Lubricating Oil and Grease Manufacturing,exact,2015,3016.8,715.6,2301.2,319.7,255.66101694915255,11.8,7.3,4.500000000000001,869.7,14.6,439.9,10858.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,507.6440677966101,1425.3135593220338
324191,Petroleum Lubricating Oil and Grease Manufacturing,Petroleum Lubricating Oil & Grease Mfg,324191 | Petroleum Lubricating Oil & Grease Mfg,324191 - Petroleum Lubricating Oil and Grease Manufacturing,exact,2016,3189.0,735.5,2453.5,686.7,272.5641025641026,11.7,7.0,4.699999999999999,926.3,13.9,439.3,10894.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,496.7777777777778,1421.9401709401711
324199,All Other Petroleum and Coal Products Manufacturing,All Other Petroleum & Coal Prod Mfg,324199 | All Other Petroleum & Coal Prod Mfg,324199 - All Other Petroleum and Coal Products Manufacturing,exact,2015,2148.4,499.7,1648.7,153.9,671.375,3.2,2.5,0.7000000000000002,226.7,5.7,169.3,2331.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,512.875,1246.59375
324199,All Other Petroleum and Coal Products Manufacturing,All Other Petroleum & Coal Prod Mfg,324199 | All Other Petroleum & Coal Prod Mfg,324199 - All Other Petroleum and Coal Products Manufacturing,exact,2016,2203.1,496.9,1706.2,115.3,759.6896551724138,2.9,2.2,0.6999999999999997,208.9,4.9,154.5,1798.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,441.2068965517241,1067.5862068965519
325110,Petrochemical Manufacturing,Petrochemical Mfg,325110 | Petrochemical Mfg,325110 - Petrochemical Manufacturing,exact,2015,16412.8,3891.2,12521.6,2647.9,1803.6043956043957,9.1,5.7,3.3999999999999995,1043.1,12.3,625.7,27421.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,2510.868131868132,5546.879120879121
325110,Petrochemical Manufacturing,Petrochemical Mfg,325110 | Petrochemical Mfg,325110 - Petrochemical Manufacturing,exact,2016,17823.5,3975.5,13848.0,3506.7,1896.1170212765958,9.4,5.9,3.5,1076.9,12.3,659.7,22885.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,2966.0957446808507,5405.053191489362
325120,Industrial Gas Manufacturing,Industrial Gas Mfg,325120 | Industrial Gas Mfg,325120 - Industrial Gas Manufacturing,exact,2015,7639.6,1074.4,6565.2,474.5,821.4623655913978,9.3,6.4,2.9000000000000004,677.2,14.4,451.8,2834.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,435.7311827956989,736.3870967741934
325120,Industrial Gas Manufacturing,Industrial Gas Mfg,325120 | Industrial Gas Mfg,325120 - Industrial Gas Manufacturing,exact,2016,7534.3,1043.4,6490.9,358.2,627.8583333333333,12.0,7.9,4.1,895.9,16.7,565.8,3634.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,433.9583333333333,729.8333333333334
325130,Synthetic Dye and Pigment Manufacturing,Synthetic Dye & Pigment Mfg,325130 | Synthetic Dye & Pigment Mfg,325130 - Synthetic Dye and Pigment Manufacturing,exact,2015,4887.8,1431.7,3456.2,197.8,588.8915662650602,8.3,5.2,3.1000000000000005,633.6,11.0,374.0,3622.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,390.71084337349396,825.7590361445783
325130,Synthetic Dye and Pigment Manufacturing,Synthetic Dye & Pigment Mfg,325130 | Synthetic Dye & Pigment Mfg,325130 - Synthetic Dye and Pigment Manufacturing,exact,2016,4733.5,1401.1,3332.4,173.8,577.2560975609756,8.2,5.0,3.1999999999999993,640.8,10.5,366.7,3319.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,371.5853658536586,785.6707317073171
325180,Other Basic Inorganic Chemical Manufacturing,Other Basic Inorganic Chem Mfg,325180 | Other Basic Inorganic Chem Mfg,325180 - Other Basic Inorganic Chemical Manufacturing,exact,2015,21194.4,4655.6,16538.8,2198.8,556.2834645669292,38.1,24.5,13.600000000000001,3164.8,52.3,1845.3,13059.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,481.6272965879265,828.7401574803149
325180,Other Basic Inorganic Chemical Manufacturing,Other Basic Inorganic Chem Mfg,325180 | Other Basic Inorganic Chem Mfg,325180 - Other Basic Inorganic Chemical Manufacturing,exact,2016,21961.5,4663.0,17298.5,1622.9,596.7798913043479,36.8,22.9,13.899999999999999,3155.6,48.7,1746.0,11244.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,461.0516304347827,767.4864130434784
325193,Ethyl Alcohol Manufacturing,Ethyl Alcohol Mfg,325193 | Ethyl Alcohol Mfg,325193 - Ethyl Alcohol Manufacturing,exact,2015,5854.7,918.5,4936.2,884.1,496.1610169491525,11.8,8.5,3.3000000000000007,763.9,18.6,491.4,25538.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,557.5423728813558,2727.7203389830506
325193,Ethyl Alcohol Manufacturing,Ethyl Alcohol Mfg,325193 | Ethyl Alcohol Mfg,325193 - Ethyl Alcohol Manufacturing,exact,2016,6342.5,1048.6,5294.0,976.0,546.7672413793103,11.6,8.6,3.0,785.2,18.5,511.9,24084.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,637.9310344827586,2710.7844827586205
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing","Cyclic Crude, Intermediate, & Gum & W...","325194 | Cyclic Crude, Intermediate, & Gum & W...","325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",exact,2015,4945.1,1433.1,3512.1,332.6,883.0535714285716,5.6,3.7,1.8999999999999995,511.4,7.9,286.6,3881.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,695.1785714285714,1392.3392857142858
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing","Cyclic Crude, Intermediate, & Gum & W...","325194 | Cyclic Crude, Intermediate, & Gum & W...","325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",exact,2016,4913.0,1397.8,3515.2,314.0,832.7118644067796,5.9,3.7,2.2,540.4,8.2,292.8,3543.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,548.7118644067797,1185.5593220338983
325199,All Other Basic Organic Chemical Manufacturing,All Other Basic Organic Chem Mfg,325199 | All Other Basic Organic Chem Mfg,325199 - All Other Basic Organic Chemical Manufacturing,exact,2015,43624.1,11183.8,32440.3,4979.7,648.2035661218425,67.3,36.7,30.599999999999994,5933.5,79.4,3021.3,42939.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,516.1396731054978,1166.8632986627042
325199,All Other Basic Organic Chemical Manufacturing,All Other Basic Organic Chem Mfg,325199 | All Other Basic Organic Chem Mfg,325199 - All Other Basic Organic Chemical Manufacturing,exact,2016,44722.1,11695.5,33026.5,4312.5,693.3658914728682,64.5,35.5,29.0,5951.6,77.2,3071.6,40271.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,538.9116279069768,1165.7720930232558
325211,Plastics Material and Resin Manufacturing,Plast Material & Resin Mfg,325211 | Plast Material & Resin Mfg,325211 - Plastics Material and Resin Manufacturing,exact,2015,33520.5,6375.6,27144.9,4458.4,471.45569620253167,71.1,46.2,24.89999999999999,5703.4,97.9,3064.7,55130.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,406.0717299578059,1200.9535864978905
325211,Plastics Material and Resin Manufacturing,Plast Material & Resin Mfg,325211 | Plast Material & Resin Mfg,325211 - Plastics Material and Resin Manufacturing,exact,2016,35428.1,6347.4,29080.7,5385.2,508.2941176470588,69.7,45.2,24.5,5826.6,96.4,3205.5,50555.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,435.84648493543756,1157.6700143472024
325212,Synthetic Rubber Manufacturing,Synthetic Rubber Mfg,325212 | Synthetic Rubber Mfg,325212 - Synthetic Rubber Manufacturing,exact,2015,3601.5,954.3,2647.2,233.1,455.88607594936707,7.9,5.0,2.9000000000000004,611.1,10.1,347.1,4335.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,336.5189873417721,891.2025316455696
325212,Synthetic Rubber Manufacturing,Synthetic Rubber Mfg,325212 | Synthetic Rubber Mfg,325212 - Synthetic Rubber Manufacturing,exact,2016,3568.1,945.7,2622.4,309.3,457.44871794871796,7.8,5.0,2.8,616.2,10.0,349.6,3948.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,355.35897435897436,871.1282051282052
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,Artificial & Synthetic Fibers & Filam...,325220 | Artificial & Synthetic Fibers & Filam...,325220 - Artificial and Synthetic Fibers and Filaments Manufacturing,exact,2015,7809.6,3594.9,4214.7,371.4,582.8059701492538,13.4,11.0,2.4000000000000004,678.0,22.7,497.8,4346.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,212.84328358208953,544.2611940298508
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,Artificial & Synthetic Fibers & Filam...,325220 | Artificial & Synthetic Fibers & Filam...,325220 - Artificial and Synthetic Fibers and Filaments Manufacturing,exact,2016,7643.0,3484.2,4158.8,409.2,570.3731343283582,13.4,10.9,2.5,681.3,22.6,492.4,4014.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,199.07462686567163,496.9776119402985
